F,DT,T,LPos_X,LPos_Y,LPos_Z,LRot_X,LRot_Y,LRot_Z,LRot_W,LGrab,LPinch,RPos_X,RPos_Y,RPos_Z,RRot_X,RRot_Y,RRot_Z,RRot_W,RGrab,RPinch
112920,0.0227294,12.5221784766763,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.032537,0.09726137,-0.3759991,0.568563,0.01463189,0.8126981,0.1266639,0,0
112924,0.0166685,12.5388469770551,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.031685,0.1008937,-0.3780435,0.5703931,-0.001925026,0.8102098,0.1349377,0,0
112926,0.0166655,12.5555124767125,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.031128,0.1025809,-0.3790065,0.5711948,-0.009947957,0.8088245,0.1394289,0,0
112932,0.0166684,12.5721808765084,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.029905,0.1068698,-0.3811525,-0.5726348,0.01591492,-0.805199,-0.1532665,0,0
112934,0.0225191,12.5946999769658,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.029158,0.10897,-0.3820922,0.5719399,-0.02414413,0.8038626,0.1615755,0,0
112938,0.0166688,12.6113687772304,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.027969,0.1129432,-0.3840417,-0.5712291,0.03916262,-0.8007514,-0.1759568,0,0
112940,0.016665,12.6280337776989,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.027802,0.1145481,-0.385,-0.5702982,0.04080765,-0.8005407,-0.1795253,0,0
112946,0.0166672,12.6447009779513,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.026865,0.1175066,-0.3856289,-0.5690278,0.04017159,-0.7996086,-0.1876691,0,0
112948,0.0181003,12.6628012787551,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.02662,0.1193316,-0.3865993,-0.5681123,0.04138106,-0.7998773,-0.1890303,0,0
112952,0.0166672,12.6794684790075,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.025747,0.1221949,-0.3873493,-0.5677236,0.04006896,-0.7993475,-0.1926868,0,0
112954,0.017953,12.6974214781076,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.025351,0.1231085,-0.3877451,-0.5670703,0.04030485,-0.7991078,-0.195534,0,0
112960,0.0166676,12.7140890788287,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.025421,0.1248528,-0.3880469,0.5648156,-0.03679733,0.8000461,0.1988861,0,0
112966,0.0201006,12.7341896779835,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.025354,0.1252806,-0.3876903,-0.5634395,0.0271954,-0.8012489,-0.1994906,0,0
112970,0.0298762,12.7640658784658,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.025133,0.1259043,-0.3868309,0.5628861,-0.02279294,0.801525,0.2004932,0,0
112972,0.0193457,12.7834115792066,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.025183,0.1259314,-0.3865414,-0.561479,0.02017245,-0.8021686,-0.2021386,0,0
112976,0.0166679,12.8000794798136,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.025213,0.1257154,-0.3853929,0.5615676,-0.01723844,0.8022258,0.201937,0,0
112980,0.0177703,12.8178497795016,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.025257,0.1254755,-0.385009,-0.5615386,0.01561562,-0.8021774,-0.2023411,0,0
112984,0.0166678,12.8345175795257,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.025672,0.1248783,-0.3841468,0.5615032,-0.0143709,0.8022531,0.2022317,0,0
112986,0.0179142,12.8524317797273,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.02571,0.1243531,-0.3837066,-0.5619357,0.01385298,-0.8021051,-0.2016527,0,0
112992,0.0166672,12.8690989799798,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.026253,0.122896,-0.3829968,0.5632613,-0.01225145,0.8019003,0.1988533,0,0
112994,0.0231245,12.8922234792262,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.026375,0.1222019,-0.3827973,0.5635386,-0.01045041,0.8020626,0.1975115,0,0
112998,0.0166677,12.9088911786675,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.026769,0.1207037,-0.3820427,0.5639738,-0.008452767,0.8022349,0.1956562,0,0
113000,0.0166657,12.9255568794906,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.026934,0.1200704,-0.3819155,-0.5648204,0.007333067,-0.8020805,-0.1938842,0,0
113004,0.0166716,12.9422284793109,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.02725,0.1191914,-0.3816642,-0.5648089,0.006262499,-0.8023332,-0.1929068,0,0
113006,0.0166646,12.9588930793107,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.027688,0.1181114,-0.3814697,0.5651228,-0.005943423,0.8025528,0.1910757,0,0
113010,0.0166682,12.9755612798035,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.028165,0.1168723,-0.3812504,-0.565822,0.005373282,-0.8025027,-0.1892248,0,0
113014,0.0166655,12.9922267794609,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.02882,0.1154421,-0.3808954,0.5673577,-0.002725693,0.8023316,0.1853699,0,0
113016,0.0166708,13.0088975802064,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.029418,0.1141024,-0.3805353,-0.5682249,-7.720244E-06,-0.8025088,-0.1819348,0,0
113022,0.0166632,13.025560779497,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.030044,0.1117422,-0.3794469,0.5705094,0.004331629,0.8022902,0.1755867,0,0
113026,0.0166656,13.0422263797373,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.030577,0.1101999,-0.3786004,0.5714716,0.008208936,0.8023687,0.1719223,0,0
113030,0.0224583,13.0646846797317,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.031309,0.1079955,-0.3775728,-0.572516,-0.009649345,-0.8023025,-0.1686507,0,0
113032,0.0199781,13.0846627801657,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.031766,0.1068948,-0.3772249,0.5743891,0.01020835,0.8015746,0.1656843,0,0
113038,0.0173343,13.1019970793277,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.032346,0.1050759,-0.3761289,0.5745001,0.01129077,0.8018686,0.1637954,0,0
113040,0.0169179,13.1189149785787,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.032695,0.1042238,-0.3758555,-0.5748546,-0.01097104,-0.8017217,-0.1632918,0,0
113044,0.0175525,13.1364674791694,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.033268,0.102931,-0.3751912,0.5765087,0.01036637,0.8009251,0.1613981,0,0
113046,0.0194371,13.1559045799077,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.033469,0.1020949,-0.3748003,0.5766066,0.0104088,0.8010337,0.160504,0,0
113052,0.0177196,13.1736241802573,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.033854,0.1003296,-0.3742032,-0.5775919,-0.01150138,-0.8007953,-0.1580582,0,0
113056,0.0222477,13.195871880278,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.034194,0.09865553,-0.3733809,0.5786928,0.01222983,0.8005077,0.1554108,0,0
113058,0.0197027,13.215574581176,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.034405,0.09780052,-0.3730414,-0.5791216,-0.01196608,-0.800581,-0.1534443,0,0
113062,0.0166673,13.2322418820113,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.034597,0.09691221,-0.3725066,0.5801528,0.01280793,0.8001196,0.1518791,0,0
113066,0.0166674,13.2489092815667,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.035214,0.09490803,-0.3712049,-0.5816264,-0.01363122,-0.7996708,-0.1484976,0,0
113068,0.0172097,13.2661189809442,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.035577,0.09404952,-0.3707941,-0.5819572,-0.01253755,-0.7995262,-0.1480757,0,0
113074,0.0170781,13.2831970807165,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.036484,0.0919598,-0.3700208,0.5835549,0.01315271,0.7990106,0.1444744,0,0
113076,0.0197498,13.3029468804598,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.036844,0.09098646,-0.3695928,-0.5842733,-0.013595,-0.7988176,-0.1425848,0,0
113080,0.0166667,13.3196135796607,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.037621,0.08930108,-0.368643,0.5843934,0.01690164,0.7987328,0.1422131,0,0
113086,0.0204147,13.3400282803923,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.038267,0.08781135,-0.3679703,-0.5865308,-0.0173547,-0.7979269,-0.1378154,0,0
113088,0.0190258,13.3590540811419,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.038709,0.0869005,-0.367573,0.5867816,0.01709067,0.7978047,0.1374885,0,0
113092,0.016672,13.3757260814309,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.0393,0.08554361,-0.3672696,-0.5887784,-0.01662324,-0.7968643,-0.1344279,0,0
113094,0.0219817,13.3977077808231,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.039659,0.08483455,-0.367076,0.5899841,0.01647136,0.7963793,0.132014,0,0
113100,0.0166674,13.4143751803786,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.04009,0.08357999,-0.3666041,0.591374,0.01477339,0.7956003,0.1306853,0,0
113102,0.0166667,13.4310418795794,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.040358,0.08302021,-0.3664731,-0.5919963,-0.01430754,-0.7953128,-0.1296661,0,0
113106,0.016667,13.4477088786662,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.040971,0.08174273,-0.3659946,0.5934448,0.01351065,0.7944017,0.1287114,0,0
113108,0.0166661,13.4643749780953,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.041191,0.08094666,-0.3656943,-0.5942582,-0.01340323,-0.7942109,-0.1261211,0,0
113114,0.0174639,13.4818388782442,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.041603,0.07876843,-0.3650175,-0.5951476,-0.01466936,-0.7936497,-0.1253166,0,0
113116,0.0220343,13.5038731787354,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.041908,0.07787463,-0.3646045,0.5957882,0.01459582,0.7932333,0.1249177,0,0
113122,0.0166675,13.5205406788737,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.04241,0.07591064,-0.3639251,-0.597052,-0.01566085,-0.7927511,-0.1217755,0,0
113126,0.0215429,13.5420835781842,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.042708,0.07436497,-0.3632554,0.5973712,0.01628671,0.7926369,0.1208682,0,0
113128,0.0219705,13.5640540774912,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.042868,0.07356265,-0.3629976,-0.597774,-0.01577202,-0.7925054,-0.1198027,0,0
113132,0.0166685,13.5807225778699,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.043407,0.0720901,-0.362538,0.5995123,0.01563389,0.7917078,0.116359,0,0
113134,0.0174675,13.5981900785118,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.043862,0.07091129,-0.3624794,0.5993802,0.01560961,0.7918499,0.1160757,0,0
113140,0.0166691,13.6148591786623,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.044524,0.06931841,-0.3619223,-0.6002057,-0.01596012,-0.7916535,-0.1130625,0,0
113142,0.0169258,13.631784979254,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.044789,0.06837395,-0.36162,0.6010827,0.01538023,0.7911605,0.1119292,0,0
113146,0.0166675,13.6484524793923,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.045065,0.06720391,-0.3608914,-0.6018144,-0.01462978,-0.7910152,-0.1090893,0,0
113150,0.0208512,13.6693036798388,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.045069,0.06644711,-0.3604241,0.6023503,0.0144815,0.7908494,0.1073382,0,0
113154,0.0191109,13.6884145792574,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.045185,0.06606707,-0.3603286,-0.6039371,-0.01401209,-0.7900177,-0.104574,0,0
113158,0.0189322,13.707346778363,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.045398,0.0653522,-0.3598626,-0.6047422,-0.01192508,-0.7896248,-0.1031374,0,0
113160,0.0206184,13.7279651779681,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.045243,0.0650894,-0.3596969,-0.6054988,-0.01110591,-0.7891341,-0.1025441,0,0
113166,0.0166674,13.7446325775236,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.045669,0.06445715,-0.3594533,0.6057514,0.01099754,0.7890556,0.1016643,0,0
113168,0.0199788,13.7646113783121,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.045567,0.06403503,-0.3592183,-0.6064382,-0.01145313,-0.7887446,-0.09991752,0,0
113172,0.0166669,13.7812782786787,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.045668,0.0637055,-0.3595327,0.6085225,0.009928139,0.7875056,0.09714341,0,0
113176,0.0166667,13.7979449778795,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.045718,0.06341556,-0.359567,-0.6091105,-0.009229327,-0.7872121,-0.09589756,0,0
113180,0.016668,13.8146129772067,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.045889,0.06306663,-0.359695,0.6087677,0.01044867,0.7874488,0.09600577,0,0
113184,0.0207285,13.8353414777666,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.045809,0.06308132,-0.3599319,0.6093853,0.00942676,0.7871069,0.09499249,0,0
113186,0.0233199,13.8586613778025,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.045958,0.06295457,-0.3600134,0.6096349,0.008790283,0.7869657,0.09462057,0,0
113190,0.0166668,13.8753281775862,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.045973,0.06301248,-0.359984,-0.6103659,-0.009950778,-0.7865418,-0.0933081,0,0
113194,0.0180102,13.8933383766562,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.046171,0.06287223,-0.3600799,0.6105972,0.01004859,0.7864127,0.09287237,0,0
113200,0.0200845,13.913422876969,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.046318,0.06236261,-0.3598926,0.610925,0.01171281,0.7862145,0.09219796,0,0
113202,0.0166674,13.9300902765244,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.046427,0.06199962,-0.3598195,-0.6113801,-0.01261141,-0.7859798,-0.09105612,0,0
113206,0.0166666,13.9467568770051,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.046638,0.06105584,-0.359538,0.6115174,0.0147176,0.7859234,0.09030078,0,0
113208,0.0166665,13.9634233769029,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.046978,0.06048912,-0.3594849,-0.6116603,-0.01477817,-0.7858392,-0.090056,0,0
113214,0.0166666,13.9800899773836,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.047603,0.05927935,-0.3595824,0.61222,0.01546617,0.7855207,0.08890865,0,0
113216,0.0203204,14.0004103779793,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.048109,0.05863723,-0.359533,-0.6125816,-0.01650512,-0.7853165,-0.088031,0,0
113220,0.0169534,14.0173637773842,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.048681,0.05786413,-0.3594181,0.6129403,0.01676228,0.7851424,0.0870329,0,0
113222,0.0178258,14.0351895783097,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.049062,0.05732161,-0.3593311,-0.6128289,-0.01850338,-0.7851716,-0.08720132,0,0
113228,0.0172845,14.052474077791,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.049862,0.05619892,-0.3595126,0.6136377,0.01855224,0.7846516,0.08617771,0,0
113232,0.0194212,14.0718952771276,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.050784,0.05501947,-0.3598512,-0.6138768,-0.01894689,-0.784534,-0.08545642,0,0
113234,0.0208142,14.0927094779909,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.051349,0.0546613,-0.3601604,0.6149351,0.01891357,0.7838512,0.08410968,0,0
113238,0.0166674,14.1093768775463,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.051672,0.05390298,-0.3597656,-0.6164438,-0.01866097,-0.7827462,-0.08340975,0,0
113240,0.0181409,14.1275177784264,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.052152,0.0534462,-0.3597906,0.6173362,0.01860773,0.7820999,0.08288344,0,0
113246,0.0166669,14.144184678793,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.05238,0.05354628,-0.3598245,-0.6174886,-0.01904451,-0.7820106,-0.08248997,0,0
113248,0.0207805,14.1649651788175,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.052706,0.05361792,-0.3600438,0.6174546,0.01991739,0.7819981,0.08265646,0,0
113252,0.0166683,14.1816334780306,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.052721,0.05379808,-0.3600585,-0.6178018,-0.01991199,-0.7817003,-0.08288072,0,0
113256,0.0181601,14.1997935771942,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.053035,0.05380133,-0.3600757,0.6178432,0.02055686,0.7815517,0.0838105,0,0
113260,0.0166668,14.2164603769779,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.053065,0.0539518,-0.3598411,-0.6180091,-0.02102081,-0.7813312,-0.08452592,0,0
113262,0.0171869,14.2336472775787,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.053295,0.05404168,-0.3597382,-0.6178459,-0.02143378,-0.7813858,-0.08510725,0,0
113268,0.0175775,14.2512247767299,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.053137,0.05416816,-0.35943,-0.6178485,-0.0215276,-0.7813386,-0.08549748,0,0.0048666219227016
113270,0.0211241,14.2723488770425,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.053352,0.05474555,-0.3592612,0.6178069,0.02311969,0.7812286,0.08638326,0,0.0964563712477684
113274,0.0166684,14.2890172768384,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.053579,0.05496734,-0.3586325,0.6171495,0.02320591,0.7807909,0.09462303,0,0.157067090272903
113276,0.0210771,14.310094377026,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.053946,0.05528086,-0.3585501,0.6169573,0.02536144,0.7804981,0.0976891,0,0.194196596741676
113282,0.016668,14.3267623763531,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.053972,0.05536059,-0.3586101,-0.6165382,-0.03022257,-0.7799879,-0.1028883,0.0185032319277525,0.223346933722496
113284,0.0166657,14.3434280771762,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.053982,0.0555594,-0.3584028,-0.6167552,-0.03232127,-0.779668,-0.103374,0.0575113669037819,0.575675368309021
113288,0.0166681,14.3600961770862,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.053832,0.0556255,-0.3583641,0.6160715,0.03808359,0.7794155,0.1073169,0.0729329660534859,0.676817893981934
113294,0.0212295,14.3813256770372,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.053944,0.05632976,-0.3583859,0.6155038,0.04019438,0.7790918,0.1120516,0.0925189703702927,0.861313581466675
113296,0.02141,14.4027356766164,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.054174,0.05627927,-0.358394,-0.6152236,-0.04271357,-0.7787462,-0.1150202,0.120752677321434,0.991568446159363
113300,0.0180499,14.4207855761051,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.054324,0.05678645,-0.3588708,0.6151232,0.04718084,0.7780404,0.118535,0.133759513497353,1
113306,0.018883,14.4396685753018,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.054467,0.05753422,-0.3592436,-0.614054,-0.05104646,-0.7781857,-0.1214864,0.161800265312195,1
113308,0.0200617,14.4597302749753,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.054543,0.05760423,-0.3594572,0.6132114,0.05334809,0.7783193,0.1238743,0.20566426217556,1
113312,0.0166681,14.4763983748853,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.054577,0.05798736,-0.3595588,0.6115112,0.05687178,0.7785695,0.1290315,0.225369796156883,1
113314,0.0198362,14.4962345752865,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.05469,0.0582504,-0.359654,0.6105151,0.05892569,0.7785387,0.132954,0.252287715673447,1
113320,0.0166676,14.5129021760076,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.054877,0.05903808,-0.3598268,0.6095883,0.06217059,0.7782,0.1376288,0.26326397061348,1
113322,0.0166662,14.5295683760196,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.055108,0.05961088,-0.3599046,-0.6095731,-0.06307955,-0.77791,-0.1389166,0.287052154541016,1
113326,0.0166742,14.5462425760925,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.054876,0.06038666,-0.3597167,-0.6084877,-0.06526008,-0.778005,-0.1420991,0.301754504442215,1
113328,0.0180822,14.5643247757107,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.054935,0.06108889,-0.3597845,-0.6082658,-0.06536549,-0.7778669,-0.1437468,0.334206610918045,1
113332,0.016667,14.5809917747974,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.05498,0.06203115,-0.3595397,0.6074647,0.06763861,0.7777886,0.1464801,0.346660226583481,1
113334,0.0166667,14.5976584739983,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.055048,0.06243673,-0.3594104,0.607731,0.06850462,0.77758,0.1460809,0.366018325090408,1
113340,0.0166666,14.614325074479,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.054889,0.06342614,-0.3587758,-0.6074898,-0.06958659,-0.7770596,-0.1493063,0.369303017854691,1
113342,0.0183498,14.6326748747379,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.054787,0.06426418,-0.3584042,0.6070251,0.0713159,0.7768422,0.1514956,0.382053077220917,1
113344,0.0183855,14.6510603744537,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.055197,0.06534848,-0.3582616,0.6060708,0.07437982,0.7763951,0.156066,0.388598769903183,1
113348,0.0190346,14.670094974339,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.055246,0.06579611,-0.3581291,0.6054146,0.07556728,0.7763142,0.1584272,0.391545027494431,1
113354,0.0176652,14.6877601742744,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.055324,0.06676891,-0.3578749,-0.6049537,-0.07823859,-0.7757753,-0.1615012,0.395057946443558,1
113356,0.0190122,14.7067723739892,-2.455864,0.5896997,-1.110976,0.5394472,-0.1854445,-0.7112636,0.4107445,0,0,1.055213,0.06759471,-0.35782,-0.6045569,-0.07903673,-0.7755607,-0.1636143,0.399500846862793,1
